sport,league,event_id,event_starts_at,matchup,alt_type,market_type,market,selection,headline_side,team,player,player_id,market_id,outcome_id,line,book,price,decimal_price,implied_prob,l5_pct,l10_pct,season_pct,estimated_prob,conservative_prob,edge_pct,ev_pct,confidence_score,shadow_status,rejection_reasons,recommended_units_pre_news,portfolio_shadow_units,stable_wager_id,cap_reasons,actionable,board,scope,as_of
WNBA,WNBA,ce28e39e53f06c32668c3d703ee9067eed9ba577,2026-08-14T23:30:00+00:00,DAL @ IND,PLAYER_PROP,PLAYER_PROP,PA,Kelsey Mitchell PA OVER 19.5,OVER,IND,Kelsey Mitchell,,fe71d02c69bc08c4b3c966b369a41806a4180286,d2b312d5cd57837f4a4d4289b833df2b35033b2e,19.5,DraftKings,-900,1.111111,0.9,100.0,100.0,88.0,0.827143,0.665548,-23.445,-26.05,78.133,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,SPREAD,GAMELINE,SPREAD,PDX +9.5,AWAY,PDX,,,26b606d2a0c171236c149b78fc1e026c6914c49d,b50129483bc8fe30253d880754c3ab30eaf76644,9.5,DraftKings,-280,1.3571,0.73684,80.0,80.0,,0.714286,0.543686,-19.315,-26.216,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,TOTAL,GAMELINE,TOTAL,PDX @ SEA TOTAL OVER 170.5,OVER,,,,16b88431d1fc228316527156a32a7938df78417a,9cbd3ca37d10edb87f2ce8553f7e49ece120b98f,170.5,DraftKings,-280,1.3571,0.73684,80.0,80.0,,0.714286,0.543686,-19.315,-26.216,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,f0ccaafc838af31a96ed2832f49e52f61c23b38f,2026-08-14T23:10:00+00:00,WSH @ NYM,TOTAL,TEAM_PROP,TOTAL,WSH TOTAL OVER 1.5,OVER,WSH,,,695e7ee4d604b61c598183197e19a0c4e608f815,5bfa0b7cc004a0d40ca08e711a8dc9639d21ee6c,1.5,kalshi,-525.0,1.1905,0.84,,90.0,,0.785714,0.619416,-22.058,-26.259,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,7fcdba132025d708ccb897487bbdf70ae514ed86,2026-08-14T23:10:00+00:00,SD @ CLE,PLAYER_PROP,PLAYER_PROP,2B,Gavin Sheets 2B UNDER 0.5,UNDER,SD,Gavin Sheets,,3fa01c3071a23cd8c4bab79cd2137043e45c5c5e,d47863ee446925eee913f0828711dd269c1f532e,0.5,DraftKings,-940,1.106383,0.903846,100.0,100.0,88.0,0.827143,0.665548,-23.83,-26.365,78.133,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,
MLB,MLB,2889bff916cde60cbaab35f182f0068192b7dd44,2026-08-14T23:15:00+00:00,ARI @ ATL,PLAYER_PROP,PLAYER_PROP,2B,Nolan Arenado 2B UNDER 0.5,UNDER,ARI,Nolan Arenado,,03e2263b13d5e2ac18df546d0c564e7f2d7d0e39,75589ad2005554c116cb3165124c3e9e248552d6,0.5,Hard Rock,-800,1.125,0.888889,100.0,100.0,84.0,0.817143,0.65424,-23.465,-26.398,76.854,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,
MLB,MLB,2c5d4a3cdd2afb7caff13b8a2fdb0368eb059acc,2026-08-14T22:10:00+00:00,MIA @ CIN,TOTAL,TEAM_PROP,TOTAL,MIA TOTAL OVER 0.5,OVER,MIA,,,86a139d78c45d27a900e4c625896fe76b209f7d7,e966e8d05dc18dcc329bdc837378949054f891ca,0.5,draftkings,-2000.0,1.05,0.95238,,100.0,,0.857143,0.700218,-25.216,-26.477,82.013,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,ce28e39e53f06c32668c3d703ee9067eed9ba577,2026-08-14T23:30:00+00:00,DAL @ IND,TOTAL,TEAM_PROP,POINTS,DAL POINTS UNDER 94.5,UNDER,DAL,,,32ce35412c6b1d7b9bf6f3d843ffffe07278a6e9,afcee8a670a75566eb0e8d5f0d23f05cf0d7479b,94.5,Fanatics,-285,1.3509,0.74026,100.0,80.0,,0.714286,0.543686,-19.657,-26.553,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,8a105b91f1d12e353b0236f2f946c271af63c996,2026-08-14T23:15:00+00:00,NYY @ TOR,TOTAL,GAMELINE,TOTAL,NYY @ TOR TOTAL UNDER 10.5,UNDER,,,,9a872c401b40e7fa74b2fe50edcd811e98d99b7a,97a33ee3cf0c02b237005c570eb199953732cede,10.5,Fanatics,-285,1.3509,0.74026,80.0,80.0,,0.714286,0.543686,-19.657,-26.553,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,SPREAD,GAMELINE,SPREAD,PDX +9,AWAY,PDX,,,26b606d2a0c171236c149b78fc1e026c6914c49d,514df43f955428c94ac2aeec88790d74eaddd77f,9.0,Fanatics,-285,1.3509,0.74026,80.0,80.0,,0.714286,0.543686,-19.657,-26.553,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,TOTAL,GAMELINE,TOTAL,PDX @ SEA TOTAL OVER 164.5,OVER,,,,16b88431d1fc228316527156a32a7938df78417a,c57b2f2b058fdff80291114207ab371d0ab7711e,164.5,DraftKings,-540,1.1852,0.84375,100.0,90.0,,0.785714,0.619416,-22.433,-26.587,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,SPREAD,GAMELINE,SPREAD,PDX +8,AWAY,PDX,,,26b606d2a0c171236c149b78fc1e026c6914c49d,7b397e1fccecc703121ccae15e0ddc7bef13cae8,8.0,Fanatics,-235,1.4255,0.70149,80.0,77.778,,0.692309,0.514666,-18.682,-26.634,61.991,REJECTED,RECENT_HIT_RATE_BELOW_80;CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,PLAYER_PROP,PLAYER_PROP,RA,Natisha Hiedeman RA OVER 4.5,OVER,SEA,Natisha Hiedeman,,fc95365f451352992ad6f0111abfa09adfd14c01,60f8375a2720773e969f8dbfc84f362eda93d1d1,4.5,DraftKings,-900,1.111111,0.9,100.0,100.0,86.0,0.822143,0.659879,-24.012,-26.68,77.493,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,PLAYER_PROP,PLAYER_PROP,PA,Emily Engstler PA OVER 6.5,OVER,PDX,Emily Engstler,,a014e4b5d828b71314596cbefffcbcfd65ac2764,caf184c5451dc64178308f45cfb3909f8b1f34f4,6.5,Fanatics,-1000,1.1,0.909091,100.0,100.0,88.0,0.827143,0.665548,-24.354,-26.79,78.133,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,
WNBA,WNBA,ce28e39e53f06c32668c3d703ee9067eed9ba577,2026-08-14T23:30:00+00:00,DAL @ IND,TOTAL,TEAM_PROP,POINTS,DAL POINTS UNDER 98.5,UNDER,DAL,,,32ce35412c6b1d7b9bf6f3d843ffffe07278a6e9,e4f70642879fb3b7cffca07e73b37b2b1a8d8f86,98.5,Fanatics,-550,1.1818,0.84615,100.0,90.0,,0.785714,0.619416,-22.673,-26.797,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,8a105b91f1d12e353b0236f2f946c271af63c996,2026-08-14T23:15:00+00:00,NYY @ TOR,SPREAD,GAMELINE,SPREAD,NYY +2.5,AWAY,NYY,,,c54a8aff5dc6e303037d96f84447d1c8a6b98e8a,5b51ca3d9ae540ab63b6f912346b481326275615,2.5,Hard Rock,-550,1.1818,0.84615,100.0,90.0,,0.785714,0.619416,-22.673,-26.797,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,TOTAL,TEAM_PROP,POINTS,PDX POINTS OVER 79.5,OVER,PDX,,,b51b8b3913f382b10d00ef9b11e6a9c68801e20b,77e131c7cfee6e16c45d32592c98fa8382c984a3,79.5,Fanatics,-550,1.1818,0.84615,100.0,90.0,,0.785714,0.619416,-22.673,-26.797,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,7fcdba132025d708ccb897487bbdf70ae514ed86,2026-08-14T23:10:00+00:00,SD @ CLE,TOTAL,GAMELINE,TOTAL,SD @ CLE TOTAL OVER 4.0,OVER,,,,bb86cc43ce056df7292c2986f9331e0add074a21,644e083eca35fecca1ad98afa17e4957c48cc7cf,4.0,Fanatics,-550,1.1818,0.84615,80.0,90.0,,0.785714,0.619416,-22.673,-26.797,70.665,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,36ff8623e428995786e706503854ba8fc1c26140,2026-08-15T00:10:00+00:00,SEA @ HOU,SPREAD,GAMELINE,SPREAD,HOU +3.5,HOME,HOU,,,a20fc65b51b1616923929e1fe176d7e060e6feb7,cc4b9f87e4905015098511b9e8d42a506a4661a8,3.5,Fanatics,-550,1.1818,0.84615,80.0,90.0,,0.785714,0.619416,-22.673,-26.797,70.665,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,8a105b91f1d12e353b0236f2f946c271af63c996,2026-08-14T23:15:00+00:00,NYY @ TOR,SPREAD,GAMELINE,SPREAD,NYY +1.5,AWAY,NYY,,,c54a8aff5dc6e303037d96f84447d1c8a6b98e8a,25cbb6016a20aa3a4bd943937330f549e1793cb4,1.5,Novig,-292,1.3425,0.7449,100.0,80.0,,0.714286,0.543686,-20.121,-27.01,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,2889bff916cde60cbaab35f182f0068192b7dd44,2026-08-14T23:15:00+00:00,ARI @ ATL,SPREAD,GAMELINE,SPREAD,ARI +3.5,AWAY,ARI,,,56a1e392599827425add36b976a5c0e3b8055b26,53effbc070afe55dda18d04b4a3affb57934a2bc,3.5,Novig,-292,1.3425,0.7449,100.0,80.0,,0.714286,0.543686,-20.121,-27.01,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,2889bff916cde60cbaab35f182f0068192b7dd44,2026-08-14T23:15:00+00:00,ARI @ ATL,SPREAD,GAMELINE,SPREAD,ARI +3,AWAY,ARI,,,56a1e392599827425add36b976a5c0e3b8055b26,6dfcc073c660581ddc39fc714939f92666b1d11b,3.0,DraftKings,-293,1.3413,0.74555,100.0,80.0,,0.714286,0.543686,-20.186,-27.075,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,0ca4cb92aa874e95044a13829b554bd5fb96a8d1,2026-08-14T22:40:00+00:00,CWS @ DET,TOTAL,TEAM_PROP,TOTAL,CWS TOTAL OVER 1.5,OVER,CWS,,,9d0172a4386e459c646dd657ba003cb0d75fe225,d49f8359dd9c68c70cee1bb024194b33ed545931,1.5,kalshi,-564.0,1.1773,0.8494,,90.0,,0.785714,0.619416,-22.998,-27.076,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,2889bff916cde60cbaab35f182f0068192b7dd44,2026-08-14T23:15:00+00:00,ARI @ ATL,TOTAL,GAMELINE,TOTAL,ARI @ ATL TOTAL UNDER 10.0,UNDER,,,,fbb6b1aefd9326073c9866f74f184811844ccc12,b9872c1e5614904ae0c26a9046e155ff49dbe3e4,10.0,Fanatics,-240,1.4167,0.70588,80.0,77.778,,0.692309,0.514666,-19.121,-27.087,61.991,REJECTED,RECENT_HIT_RATE_BELOW_80;CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,ef20c401baa5b5cd51eab647418980093a9acd9a,2026-08-14T22:40:00+00:00,BOS @ PIT,TOTAL,TEAM_PROP,TOTAL,BOS TOTAL OVER 0.5,OVER,BOS,,,e6e23157c6b1b2502b876e029b1fd862fe663564,602eb2a792aa3afece15c8b5e73f9fe1d9c1a22f,0.5,draftkings,-2500.0,1.04,0.96154,,100.0,,0.857143,0.700218,-26.132,-27.177,82.013,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,36ff8623e428995786e706503854ba8fc1c26140,2026-08-15T00:10:00+00:00,SEA @ HOU,TOTAL,TEAM_PROP,TOTAL,HOU TOTAL OVER 0.5,OVER,HOU,,,e4b853203fd31a4c52c5ca864e20edbc1e866a3f,f535835a729d3d0d5bba2150129f66c6fce453f1,0.5,draftkings,-2500.0,1.04,0.96154,,100.0,,0.857143,0.700218,-26.132,-27.177,82.013,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,2c5d4a3cdd2afb7caff13b8a2fdb0368eb059acc,2026-08-14T22:10:00+00:00,MIA @ CIN,PLAYER_PROP,PLAYER_PROP,2B,Michael Toglia 2B UNDER 0.5,UNDER,CIN,Michael Toglia,,965fbfb1711be80135cc331ac1b3bdceba4ea8a4,533f698cd9847bc26e0f962a002b54a4fcac68ec,0.5,Hard Rock,-800,1.125,0.888889,100.0,90.0,100.0,0.810714,0.647032,-24.186,-27.209,76.322,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,
MLB,MLB,0a0695b5ceedd8e03ad7fc7168e13abaaa63c4c4,2026-08-15T02:15:00+00:00,COL @ SF,PLAYER_PROP,PLAYER_PROP,2B,Zac Veen 2B UNDER 0.5,UNDER,COL,Zac Veen,,c880ffa0a4a5f5df5dda35ecc24d07d00fe65f5d,f5410a9ac1b3d0f2b55ceea3778884c6701c2956,0.5,Hard Rock,-800,1.125,0.888889,100.0,90.0,100.0,0.810714,0.647032,-24.186,-27.209,76.322,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,
MLB,MLB,2889bff916cde60cbaab35f182f0068192b7dd44,2026-08-14T23:15:00+00:00,ARI @ ATL,TOTAL,TEAM_PROP,RUNS,ATL RUNS UNDER 7.5,UNDER,ATL,,,9da247bf8dc5946da70a29f3a5f82db01a5d7d8d,a8e1104289b4b01ba71b197556ea6a38b774068e,7.5,DraftKings,-575,1.1739,0.85185,100.0,90.0,,0.785714,0.619416,-23.243,-27.287,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,e88e813157c3cc8b6fc6ba7b14140ce20f3397d8,2026-08-15T02:10:00+00:00,MIL @ LAD,SPREAD,GAMELINE,SPREAD,MIL +4.5,AWAY,MIL,,,f94d099e63f4a716463b46fd30e8804f3e71372f,e63046beb7c7b62be746f980c310d739bfda3212,4.5,Fanatics,-575,1.1739,0.85185,80.0,90.0,,0.785714,0.619416,-23.243,-27.287,70.665,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,6db6568d134f5df21219209469036a5e0afb6764,2026-08-14T23:10:00+00:00,BAL @ TB,TOTAL,TEAM_PROP,RUNS,BAL RUNS UNDER 6.5,UNDER,BAL,,,b9c51649dea61d86277ae9d8555c0e7a6a03c94d,4be99ea0dca3875a4b4ea0f2f0c366bc11ae1d90,6.5,DraftKings,-575,1.1739,0.85185,80.0,90.0,,0.785714,0.619416,-23.243,-27.287,70.665,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,2889bff916cde60cbaab35f182f0068192b7dd44,2026-08-14T23:15:00+00:00,ARI @ ATL,SPREAD,GAMELINE,SPREAD,ATL +2.5,HOME,ATL,,,56a1e392599827425add36b976a5c0e3b8055b26,ddb6f480fc483ee85e78df0138ae597db7fcac37,2.5,Fanatics,-575,1.1739,0.85185,80.0,90.0,,0.785714,0.619416,-23.243,-27.287,70.665,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,0ca4cb92aa874e95044a13829b554bd5fb96a8d1,2026-08-14T22:40:00+00:00,CWS @ DET,SPREAD,GAMELINE,SPREAD,DET +2,HOME,DET,,,1f8117721bac3b567064cdbcf1ca8e27213df38c,7179a9ade430dacef7d904186915887d25100fd4,2.0,DraftKings,-355,1.2817,0.78022,80.0,87.5,,0.75,0.566676,-21.354,-27.369,67.126,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,PLAYER_PROP,PLAYER_PROP,REB,Dominique Malonga REB OVER 5.5,OVER,SEA,Dominique Malonga,,9655070ba971781e9d5218338a1f762606c92d2a,f04d2e1306f702fb9ee3f123f4c1f660cccff9d1,5.5,Hard Rock,-950,1.105263,0.904762,100.0,100.0,85.0,0.819643,0.657056,-24.771,-27.378,77.173,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,
MLB,MLB,2889bff916cde60cbaab35f182f0068192b7dd44,2026-08-14T23:15:00+00:00,ARI @ ATL,PLAYER_PROP,PLAYER_PROP,2B,Tim Tawa 2B UNDER 0.5,UNDER,ARI,Tim Tawa,,053058563a734decfca01f7c993473ac296dc270,7c49d40bf67bb89b57762e1b7c01f85e28db18d8,0.5,Hard Rock,-950,1.105263,0.904762,100.0,100.0,85.0,0.819643,0.657056,-24.771,-27.378,77.173,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,
MLB,MLB,8a105b91f1d12e353b0236f2f946c271af63c996,2026-08-14T23:15:00+00:00,NYY @ TOR,PLAYER_PROP,PLAYER_PROP,SO,Gerrit Cole SO OVER 2.5,OVER,NYY,Gerrit Cole,,08dababac51f8bfe8094914048d8907f909be5bf,d225104419dabd098731f948cece1d6bfb2ff53f,2.5,Midnite,-1000,1.1,0.909091,100.0,100.0,86.0,0.822143,0.659879,-24.921,-27.413,77.493,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,
MLB,MLB,2889bff916cde60cbaab35f182f0068192b7dd44,2026-08-14T23:15:00+00:00,ARI @ ATL,SPREAD,GAMELINE,SPREAD,ATL +2,HOME,ATL,,,56a1e392599827425add36b976a5c0e3b8055b26,f8eb9e8fe3283989ee5f65146c1c8a3177da2aa0,2.0,DraftKings,-587,1.1704,0.85444,80.0,90.0,,0.785714,0.619416,-23.502,-27.504,70.665,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,TOTAL,GAMELINE,TOTAL,PDX @ SEA TOTAL OVER 169.5,OVER,,,,16b88431d1fc228316527156a32a7938df78417a,dac3e58610a90105f48a96f950335d6b850b873c,169.5,Fanatics,-300,1.3333,0.75,80.0,80.0,,0.714286,0.543686,-20.631,-27.51,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
WNBA,WNBA,2c0472374a8431b56a1ef85fed8792259c12cbb5,2026-08-15T02:00:00+00:00,PDX @ SEA,TOTAL,TEAM_PROP,POINTS,SEA POINTS OVER 85.5,OVER,SEA,,,86040774099aa93f53835857f8b0080de5a51309,e96fe660bbbda624a709452c80b7262cf7be30aa,85.5,Fanatics,-300,1.3333,0.75,80.0,80.0,,0.714286,0.543686,-20.631,-27.51,64.621,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:52:13.851220-04:00
MLB,MLB,e88e813157c3cc8b6fc6ba7b14140ce20f3397d8,2026-08-15T02:10:00+00:00,MIL @ LAD,SPREAD,GAMELINE,SPREAD,MIL +4,AWAY,MIL,,,f94d099e63f4a716463b46fd30e8804f3e71372f,d86393cca3c4464c68c207ff87efbdc091da25ff,4.0,DraftKings,-590,1.1695,0.85507,80.0,90.0,,0.785714,0.619416,-23.565,-27.559,70.665,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,2889bff916cde60cbaab35f182f0068192b7dd44,2026-08-14T23:15:00+00:00,ARI @ ATL,PLAYER_PROP,PLAYER_PROP,2B,Jim Jarvis 2B UNDER 0.5,UNDER,ATL,Jim Jarvis,,166b671744b11f3d6e1136cbd6c540dc6bcbd1f8,f246eabca1d54c833272d438b30219bc3b4cb3d3,0.5,Hard Rock,-900,1.111111,0.9,100.0,100.0,83.0,0.814643,0.651431,-24.857,-27.619,76.536,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,
MLB,MLB,6db6568d134f5df21219209469036a5e0afb6764,2026-08-14T23:10:00+00:00,BAL @ TB,TOTAL,TEAM_PROP,TOTAL,TB TOTAL OVER 0.5,OVER,TB,,,028894a411e1dc1c54f8d0ee97cb319b510901cd,8f28cc8f380384b40e75676571bfedd977ec74dd,0.5,draftkings,-3000.0,1.0333,0.96774,,100.0,,0.857143,0.700218,-26.752,-27.646,82.013,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,488b3d2d3f8e214c64f3d2f237418aa9f74fbe3b,2026-08-15T01:38:00+00:00,KC @ LAA,TOTAL,TEAM_PROP,TOTAL,KC TOTAL OVER 0.5,OVER,KC,,,232c17e6a06300b43d10abf38ea368bb037893a2,0c332ef81c7b6eac413ccc35b9c1de4142195a37,0.5,draftkings,-3000.0,1.0333,0.96774,,100.0,,0.857143,0.700218,-26.752,-27.646,82.013,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
MLB,MLB,6db6568d134f5df21219209469036a5e0afb6764,2026-08-14T23:10:00+00:00,BAL @ TB,SPREAD,GAMELINE,SPREAD,BAL +4.5,AWAY,BAL,,,9ab5071dfae75d08fbe76eb8985a00ec2f42e0e7,0263fead47f2982903840a7733f87e6f468aef50,4.5,Fanatics,-600,1.1667,0.85714,100.0,90.0,,0.785714,0.619416,-23.772,-27.733,73.165,REJECTED,CONSERVATIVE_EDGE_BELOW_1_5;CONSERVATIVE_EV_BELOW_1_5,,,,,false,ALT_SHADOW_REJECTED,full_game,2026-08-14T17:48:46.511965-04:00
